"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 18, 2004","1,220.56","1,204.85","1,226.41","1,204.85","-","1.33%"
"Mar 17, 2004","1,204.53","1,175.41","1,206.51","1,175.41","-","2.49%"
"Mar 16, 2004","1,175.29","1,153.67","1,175.77","1,150.29","-","1.85%"
"Mar 15, 2004","1,153.97","1,157.96","1,173.45","1,151.12","-","-0.28%"
"Mar 12, 2004","1,157.24","1,153.35","1,162.48","1,146.45","-","0.31%"
"Mar 11, 2004","1,153.62","1,178.74","1,178.74","1,151.50","-","-2.16%"
"Mar 10, 2004","1,179.05","1,198.80","1,203.29","1,178.56","-","-1.65%"
"Mar 09, 2004","1,198.78","1,180.75","1,202.61","1,174.69","-","1.59%"
"Mar 05, 2004","1,180.03","1,164.48","1,182.78","1,164.48","-","1.35%"
"Mar 04, 2004","1,164.31","1,153.95","1,164.86","1,135.04","-","0.91%"
"Mar 03, 2004","1,153.81","1,168.27","1,168.27","1,145.89","-","-1.37%"
"Mar 02, 2004","1,169.89","1,186.52","1,193.97","1,169.33","-","-1.37%"
"Mar 01, 2004","1,186.17","1,166.37","1,186.37","1,156.99","-","1.91%"
"Feb 27, 2004","1,163.93","1,140.91","1,165.90","1,140.78","-","2.02%"
"Feb 26, 2004","1,140.91","1,128.54","1,150.59","1,128.44","-","1.13%"
"Feb 25, 2004","1,128.11","1,116.27","1,136.18","1,116.27","-","1.09%"
"Feb 24, 2004","1,115.97","1,124.66","1,140.96","1,085.60","-","-0.79%"
"Feb 20, 2004","1,124.88","1,111.18","1,128.67","1,111.01","-","1.22%"
"Feb 19, 2004","1,111.29","1,120.75","1,126.70","1,107.74","-","-0.85%"
"Feb 18, 2004","1,120.77","1,120.36","1,134.66","1,118.41","-","0.07%"
"Feb 17, 2004","1,119.98","1,116.29","1,132.52","1,114.38","-","0.36%"
"Feb 16, 2004","1,116.01","1,115.79","1,118.06","1,105.92","-","0.02%"
"Feb 13, 2004","1,115.80","1,109.57","1,119.75","1,103.85","-","0.54%"
"Feb 12, 2004","1,109.76","1,081.76","1,109.81","1,081.76","-","2.60%"
"Feb 11, 2004","1,081.60","1,074.06","1,086.53","1,071.74","-","0.74%"
"Feb 10, 2004","1,073.68","1,083.27","1,091.24","1,068.47","-","-0.91%"
"Feb 09, 2004","1,083.49","1,069.39","1,088.56","1,069.39","-","1.36%"
"Feb 06, 2004","1,069.00","1,063.95","1,069.54","1,048.21","-","0.34%"
"Feb 05, 2004","1,065.34","1,079.55","1,088.09","1,064.40","-","-1.32%"
"Feb 04, 2004","1,079.61","1,065.88","1,086.65","1,064.76","-","1.29%"
"Feb 03, 2004","1,065.81","1,049.42","1,067.41","1,042.76","-","1.54%"
"Feb 02, 2004","1,049.69","1,061.66","1,066.56","1,042.82","-","-1.13%"
"Jan 30, 2004","1,061.72","1,081.37","1,081.51","1,051.76","-","-1.84%"
"Jan 29, 2004","1,081.63","1,073.15","1,088.55","1,067.81","-","0.72%"
"Jan 28, 2004","1,073.92","1,087.96","1,091.07","1,068.92","-","-1.29%"
"Jan 27, 2004","1,087.94","1,085.59","1,099.12","1,070.91","-","0.25%"
"Jan 26, 2004","1,085.19","1,098.04","1,104.66","1,082.84","-","-1.21%"
"Jan 23, 2004","1,098.45","1,084.72","1,099.38","1,079.78","-","1.25%"
"Jan 22, 2004","1,084.85","1,075.26","1,086.53","1,059.45","-","0.95%"
"Jan 21, 2004","1,074.66","1,066.91","1,081.08","1,066.91","-","0.73%"
"Jan 20, 2004","1,066.91","1,059.60","1,077.95","1,059.01","-","0.67%"
"Jan 19, 2004","1,059.79","1,048.10","1,060.79","1,044.85","-","1.15%"
"Jan 16, 2004","1,047.78","1,034.74","1,054.94","1,029.85","-","1.25%"
"Jan 15, 2004","1,034.81","1,072.85","1,073.65","1,033.88","-","-3.55%"
"Jan 14, 2004","1,072.91","1,054.82","1,072.91","1,048.31","-","1.73%"
"Jan 13, 2004","1,054.63","1,060.62","1,074.92","1,052.31","-","-0.58%"
"Jan 12, 2004","1,060.83","1,084.20","1,089.03","1,060.82","-","-2.17%"
"Jan 09, 2004","1,084.32","1,055.55","1,084.36","1,055.55","-","2.78%"
"Jan 08, 2004","1,054.94","1,068.26","1,068.26","1,051.03","-","-1.30%"
"Jan 06, 2004","1,068.86","1,062.46","1,076.62","1,059.93","-","0.68%"
"Jan 05, 2004","1,061.67","1,010.04","1,062.72","1,010.04","-","5.19%"
"Dec 30, 2003","1,009.28","1,017.71","1,018.75","1,003.24","-","-0.81%"
"Dec 29, 2003","1,017.56","1,016.29","1,020.94","1,015.40","-","0.15%"
"Dec 26, 2003","1,016.02","1,008.72","1,021.93","1,008.71","-","0.66%"
"Dec 25, 2003","1,009.37","1,008.05","1,012.27","1,000.80","-","0.09%"
"Dec 24, 2003","1,008.47","1,016.67","1,022.49","1,007.49","-","-0.77%"
"Dec 23, 2003","1,016.29","1,031.34","1,037.61","1,016.29","-","-1.48%"
"Dec 22, 2003","1,031.60","1,023.37","1,034.54","1,019.01","-","0.80%"
"Dec 19, 2003","1,023.43","1,009.94","1,025.91","1,009.94","-","1.39%"
"Dec 18, 2003","1,009.41","992.41","1,009.50","991.21","-","1.75%"
"Dec 17, 2003","992.09","986.89","995.53","981.79","-","0.53%"
"Dec 16, 2003","986.86","1,007.60","1,011.14","985.93","-","-2.11%"
"Dec 15, 2003","1,008.12","996.17","1,013.38","996.17","-","1.25%"
"Dec 11, 2003","995.64","1,001.65","1,002.20","987.25","-","-0.55%"
"Dec 10, 2003","1,001.10","1,001.23","1,017.94","991.12","-","-0.05%"
"Dec 09, 2003","1,001.56","993.16","1,008.74","981.44","-","0.98%"
"Dec 08, 2003","991.88","989.92","997.93","949.76","-","0.01%"
"Dec 05, 2003","991.78","995.08","1,000.67","983.07","-","-0.38%"
"Dec 04, 2003","995.54","1,011.20","1,018.34","994.37","-","-1.57%"
"Dec 03, 2003","1,011.40","993.72","1,016.06","987.48","-","1.79%"
"Dec 02, 2003","993.60","972.32","996.56","964.31","-","2.20%"
"Dec 01, 2003","972.23","966.38","973.63","935.58","-","0.58%"
"Nov 28, 2003","966.58","976.93","992.24","943.34","-","-1.02%"
"Nov 27, 2003","976.59","972.51","980.78","957.22","-","0.41%"
"Nov 26, 2003","972.59","960.03","981.60","955.51","-","1.35%"
"Nov 25, 2003","959.68","937.73","962.59","926.29","-","2.37%"
"Nov 24, 2003","937.43","913.52","938.07","913.52","-","2.65%"
"Nov 21, 2003","913.23","898.49","917.38","891.24","-","1.64%"
"Nov 20, 2003","898.51","863.96","900.28","863.96","-","4.08%"
"Nov 19, 2003","863.26","883.92","883.94","848.57","-","-2.35%"
"Nov 18, 2003","884.07","922.85","926.50","880.62","-","-4.19%"
"Nov 17, 2003","922.78","948.08","948.08","918.67","-","-2.70%"
"Nov 14, 2003","948.36","952.80","957.06","946.58","-","-0.48%"
"Nov 13, 2003","952.95","953.59","969.14","950.44","-","-0.02%"
"Nov 12, 2003","953.15","972.25","975.68","930.99","-","-1.96%"
"Nov 11, 2003","972.25","997.96","1,001.08","961.62","-","-2.45%"
"Nov 10, 2003","996.62","993.31","1,009.00","991.87","-","0.41%"
"Nov 06, 2003","992.52","990.03","1,000.72","974.69","-","0.29%"
"Nov 05, 2003","989.67","1,010.40","1,011.84","981.12","-","-2.02%"
"Nov 04, 2003","1,010.04","1,020.69","1,027.32","997.26","-","-1.03%"
"Nov 03, 2003","1,020.54","946.54","1,021.51","946.54","-","7.82%"
"Oct 31, 2003","946.51","899.09","950.22","898.45","-","5.48%"
"Oct 30, 2003","897.32","996.20","996.20","896.29","-","-9.95%"
"Oct 29, 2003","996.51","1,017.04","1,023.93","971.34","-","-2.04%"
"Oct 28, 2003","1,017.25","997.57","1,030.48","988.73","-","1.99%"
"Oct 27, 2003","997.37","1,062.05","1,062.05","910.17","-","-6.70%"
"Oct 24, 2003","1,068.99","1,055.67","1,078.24","1,055.67","-","1.24%"
"Oct 23, 2003","1,055.86","1,048.72","1,064.32","1,037.13","-","0.58%"
"Oct 22, 2003","1,049.75","1,102.70","1,102.70","1,046.66","-","-4.80%"
"Oct 21, 2003","1,102.65","1,158.69","1,163.04","1,091.94","-","-4.83%"
"Oct 20, 2003","1,158.56","1,161.82","1,182.50","1,155.87","-","-0.29%"
"Oct 17, 2003","1,161.93","1,151.87","1,162.02","1,147.44","-","0.88%"
"Oct 16, 2003","1,151.77","1,133.91","1,156.02","1,127.96","-","1.58%"
"Oct 15, 2003","1,133.87","1,129.58","1,143.71","1,122.89","-","0.40%"
"Oct 14, 2003","1,129.38","1,122.75","1,160.07","1,122.75","-","0.63%"
"Oct 13, 2003","1,122.33","1,089.32","1,123.00","1,089.32","-","3.04%"
"Oct 10, 2003","1,089.22","1,104.24","1,104.75","1,081.65","-","-1.36%"
"Oct 09, 2003","1,104.29","1,117.51","1,143.96","1,100.20","-","-1.16%"
"Oct 08, 2003","1,117.30","1,070.67","1,119.78","1,041.68","-","4.32%"
"Oct 07, 2003","1,071.00","1,062.12","1,080.22","1,060.35","-","0.87%"
"Oct 06, 2003","1,061.80","1,053.18","1,062.12","1,040.52","-","0.82%"
"Oct 03, 2003","1,053.13","1,050.44","1,073.03","1,049.29","-","0.26%"
"Oct 02, 2003","1,050.37","1,032.31","1,053.00","1,032.31","-","1.83%"
"Oct 01, 2003","1,031.48","1,015.56","1,036.18","1,011.28","-","1.57%"
"Sep 30, 2003","1,015.55","1,017.02","1,026.42","1,013.07","-","-0.13%"
"Sep 29, 2003","1,016.88","992.81","1,017.53","988.16","-","2.41%"
"Sep 26, 2003","992.98","994.39","1,002.90","985.72","-","-0.14%"
"Sep 25, 2003","994.38","1,002.79","1,004.17","992.78","-","-0.88%"
"Sep 24, 2003","1,003.24","996.38","1,011.94","996.38","-","0.71%"
"Sep 23, 2003","996.21","973.98","996.60","973.43","-","2.30%"
"Sep 22, 2003","973.83","984.80","986.40","969.11","-","-1.15%"
"Sep 19, 2003","985.14","995.64","1,001.09","978.73","-","-1.01%"
"Sep 18, 2003","995.19","996.13","1,002.81","991.75","-","-0.12%"
"Sep 17, 2003","996.34","1,007.57","1,017.21","991.83","-","-1.15%"
"Sep 16, 2003","1,007.92","1,006.29","1,010.52","993.48","-","0.14%"
"Sep 15, 2003","1,006.53","991.57","1,010.11","991.53","-","1.53%"
"Sep 12, 2003","991.34","979.40","994.57","976.84","-","1.23%"
"Sep 11, 2003","979.34","987.31","999.43","975.85","-","-0.86%"
"Sep 10, 2003","987.83","977.49","987.83","965.86","-","1.05%"
"Sep 09, 2003","977.54","983.08","992.82","976.42","-","-0.54%"
"Sep 08, 2003","982.88","994.21","995.82","977.13","-","-1.16%"
"Sep 05, 2003","994.44","1,002.48","1,010.63","991.65","-","-0.78%"
"Sep 04, 2003","1,002.25","989.14","1,007.01","973.48","-","1.27%"
"Sep 03, 2003","989.66","1,004.85","1,016.38","986.27","-","-1.48%"
"Sep 02, 2003","1,004.54","983.05","1,005.73","981.87","-","2.21%"
"Sep 01, 2003","982.83","964.47","983.53","964.11","-","1.93%"
"Aug 29, 2003","964.24","951.43","965.07","949.89","-","1.41%"
"Aug 28, 2003","950.88","937.73","957.39","935.34","-","1.42%"
"Aug 27, 2003","937.53","939.75","947.40","934.04","-","-0.23%"
"Aug 26, 2003","939.73","954.48","955.49","935.64","-","-1.54%"
"Aug 25, 2003","954.38","960.29","961.14","946.78","-","-0.58%"
"Aug 22, 2003","959.90","956.41","963.49","941.14","-","0.38%"
"Aug 21, 2003","956.28","937.58","957.86","936.58","-","2.01%"
"Aug 20, 2003","937.42","955.63","956.99","924.72","-","-1.93%"
"Aug 19, 2003","955.86","951.68","959.92","940.48","-","0.50%"
"Aug 18, 2003","951.12","926.90","954.77","920.00","-","2.20%"
"Aug 15, 2003","930.61","916.03","939.82","915.67","-","1.58%"
"Aug 14, 2003","916.09","904.92","917.13","894.58","-","1.25%"
"Aug 13, 2003","904.75","892.74","907.96","891.98","-","1.40%"
"Aug 12, 2003","892.26","885.60","892.69","879.76","-","0.79%"
"Aug 11, 2003","885.25","862.63","886.21","862.63","-","2.64%"
"Aug 08, 2003","862.51","861.20","867.07","843.24","-","0.12%"
"Aug 07, 2003","861.49","861.80","871.84","859.80","-","-0.02%"
"Aug 06, 2003","861.68","845.27","861.91","828.49","-","1.91%"
"Aug 05, 2003","845.55","839.90","849.24","838.76","-","0.70%"
"Aug 04, 2003","839.66","835.80","847.12","832.14","-","0.47%"
"Aug 01, 2003","835.75","859.67","859.85","830.10","-","-2.82%"
"Jul 31, 2003","859.98","843.86","861.29","839.41","-","1.95%"
"Jul 30, 2003","843.52","832.47","849.51","829.00","-","1.31%"
"Jul 29, 2003","832.59","857.65","858.69","822.16","-","-2.94%"
"Jul 28, 2003","857.79","857.78","869.26","851.09","-","0.05%"
"Jul 25, 2003","857.39","856.32","871.82","848.61","-","0.14%"
"Jul 24, 2003","856.16","825.83","857.29","825.83","-","3.68%"
"Jul 23, 2003","825.77","837.16","839.95","820.30","-","-1.32%"
"Jul 22, 2003","836.83","822.27","844.08","818.45","-","1.80%"
"Jul 21, 2003","822.04","796.58","822.99","796.46","-","3.24%"
"Jul 18, 2003","796.22","785.75","810.71","780.99","-","1.37%"
"Jul 17, 2003","785.45","823.12","834.34","771.81","-","-4.62%"
"Jul 16, 2003","823.47","886.47","888.23","821.04","-","-7.11%"
"Jul 15, 2003","886.46","891.93","903.59","867.50","-","-0.60%"
"Jul 14, 2003","891.84","863.97","891.91","861.22","-","3.23%"
"Jul 11, 2003","863.96","876.40","884.82","851.18","-","-1.46%"
"Jul 10, 2003","876.78","905.13","905.13","873.07","-","-3.15%"
"Jul 09, 2003","905.30","937.38","945.15","902.21","-","-3.39%"
"Jul 08, 2003","937.08","944.42","949.37","927.18","-","-0.80%"
"Jul 07, 2003","944.68","941.92","956.13","940.94","-","0.38%"
"Jul 04, 2003","941.12","930.62","941.55","921.52","-","1.11%"
"Jul 03, 2003","930.75","943.66","944.41","921.13","-","-1.52%"
"Jul 02, 2003","945.13","920.79","947.28","920.79","-","2.69%"
"Jul 01, 2003","920.35","918.08","925.74","907.39","-","0.28%"
"Jun 30, 2003","917.77","907.29","924.64","905.36","-","1.16%"
"Jun 27, 2003","907.27","901.93","913.69","900.95","-","0.66%"
"Jun 26, 2003","901.33","914.70","921.01","896.44","-","-1.51%"
"Jun 25, 2003","915.13","892.93","915.26","876.65","-","2.54%"
"Jun 24, 2003","892.48","887.56","900.19","885.83","-","0.53%"
"Jun 23, 2003","887.78","902.80","906.79","881.48","-","-1.60%"
"Jun 21, 2003","902.19","891.29","903.97","891.29","-","1.25%"
"Jun 20, 2003","891.05","885.33","895.15","880.63","-","0.60%"
"Jun 19, 2003","885.75","904.03","914.58","876.89","-","-1.97%"
"Jun 18, 2003","903.58","912.51","927.15","903.07","-","-0.98%"
"Jun 17, 2003","912.51","903.95","925.36","903.95","-","1.09%"
"Jun 16, 2003","902.70","862.38","903.35","862.07","-","4.64%"
"Jun 11, 2003","862.67","847.94","866.05","841.88","-","1.71%"
"Jun 10, 2003","848.19","882.73","893.19","847.06","-","-3.95%"
"Jun 09, 2003","883.04","863.22","889.60","862.17","-","2.33%"
"Jun 06, 2003","862.97","839.64","865.02","834.42","-","2.83%"
"Jun 05, 2003","839.18","848.62","852.24","837.45","-","-1.05%"
"Jun 04, 2003","848.08","839.44","854.62","838.95","-","1.03%"
"Jun 03, 2003","839.44","819.22","839.63","817.00","-","2.37%"
"Jun 02, 2003","819.98","835.20","840.79","815.94","-","-1.78%"
"May 30, 2003","834.84","834.16","843.80","829.98","-","0.10%"
"May 29, 2003","834.04","848.88","850.04","814.75","-","-1.79%"
"May 28, 2003","849.24","844.94","857.17","833.50","-","0.60%"
"May 27, 2003","844.19","839.53","852.04","828.31","-","0.52%"
"May 26, 2003","839.84","833.69","850.23","829.53","-","0.74%"
"May 23, 2003","833.70","825.66","852.85","822.92","-","1.07%"
"May 22, 2003","824.85","799.74","825.28","795.32","-","3.19%"
"May 21, 2003","799.32","800.43","811.50","793.87","-","-0.03%"
"May 20, 2003","799.54","804.02","804.96","780.98","-","-0.61%"
"May 19, 2003","804.47","790.45","817.02","790.05","-","1.85%"
"May 16, 2003","789.86","771.10","791.81","767.57","-","2.45%"
"May 15, 2003","770.94","760.62","771.87","742.63","-","1.36%"
"May 14, 2003","760.62","755.61","764.62","752.70","-","0.66%"
"May 13, 2003","755.63","756.47","767.43","736.50","-","-0.05%"
"May 12, 2003","756.01","738.96","758.69","738.96","-","2.38%"
"May 08, 2003","738.45","740.50","744.09","731.81","-","-0.25%"
"May 07, 2003","740.30","744.36","746.31","724.94","-","-0.54%"
"May 06, 2003","744.30","749.05","753.71","738.75","-","-0.62%"
"May 05, 2003","748.91","727.08","750.80","727.08","-","3.06%"
"Apr 30, 2003","726.68","738.96","748.22","723.88","-","-1.62%"
"Apr 29, 2003","738.64","758.44","764.39","731.68","-","-2.57%"
"Apr 28, 2003","758.14","733.88","771.17","733.88","-","3.27%"
"Apr 25, 2003","734.13","716.79","736.24","716.23","-","2.41%"
"Apr 24, 2003","716.85","725.37","725.44","710.33","-","-1.20%"
"Apr 23, 2003","725.58","708.73","726.92","708.73","-","2.49%"
"Apr 22, 2003","707.93","708.37","726.76","700.79","-","0.02%"
"Apr 21, 2003","707.79","689.78","729.40","689.78","-","2.66%"
"Apr 18, 2003","689.45","673.61","690.33","673.59","-","2.40%"
"Apr 17, 2003","673.27","664.80","673.59","660.81","-","1.25%"
"Apr 16, 2003","664.94","669.17","681.67","663.55","-","-0.59%"
"Apr 15, 2003","668.87","662.19","669.08","656.72","-","0.96%"
"Apr 14, 2003","662.52","657.13","664.17","654.64","-","0.82%"
"Apr 11, 2003","657.11","654.39","659.49","640.64","-","0.44%"
"Apr 10, 2003","654.23","651.62","656.57","647.29","-","0.40%"
"Apr 09, 2003","651.62","654.86","660.19","649.83","-","-0.52%"
"Apr 08, 2003","655.04","653.29","660.75","650.31","-","0.26%"
"Apr 07, 2003","653.36","642.30","654.79","642.30","-","1.78%"
"Apr 04, 2003","641.91","633.55","642.20","631.27","-","1.33%"
"Apr 03, 2003","633.48","640.93","642.58","633.48","-","-1.13%"
"Apr 02, 2003","640.71","635.35","641.38","635.35","-","0.88%"
"Apr 01, 2003","635.09","630.47","637.90","629.13","-","0.76%"
"Mar 31, 2003","630.31","640.96","640.96","624.39","-","-1.71%"
"Mar 28, 2003","641.25","639.29","643.50","635.59","-","0.34%"
"Mar 27, 2003","639.09","643.87","646.98","638.66","-","-0.72%"
"Mar 26, 2003","643.75","644.96","648.58","641.93","-","-0.15%"
"Mar 25, 2003","644.74","643.06","649.53","633.14","-","0.21%"
"Mar 24, 2003","643.42","652.10","656.88","638.13","-","-1.37%"
"Mar 21, 2003","652.39","646.10","653.06","640.59","-","1.01%"
"Mar 20, 2003","645.84","642.75","649.63","634.51","-","0.46%"
"Mar 19, 2003","642.88","633.78","644.47","632.39","-","1.45%"
"Mar 18, 2003","633.68","647.85","651.74","631.43","-","-2.11%"
"Mar 17, 2003","647.36","664.75","664.75","637.70","-","-2.72%"
"Mar 14, 2003","665.46","667.52","673.37","663.74","-","-0.19%"
"Mar 13, 2003","666.72","657.34","668.50","657.03","-","1.44%"
"Mar 12, 2003","657.28","663.28","669.46","651.00","-","-0.85%"
"Mar 11, 2003","662.93","672.04","672.04","657.25","-","-1.40%"
"Mar 07, 2003","672.31","687.60","687.60","671.59","-","-2.25%"
"Mar 06, 2003","687.81","680.22","698.35","680.22","-","1.14%"
"Mar 05, 2003","680.06","657.60","681.81","650.14","-","3.37%"
"Mar 04, 2003","657.87","665.04","668.19","655.05","-","-1.07%"
"Mar 03, 2003","665.00","644.66","665.31","644.66","-","3.18%"
"Feb 28, 2003","644.50","637.45","644.51","619.84","-","1.12%"
"Feb 27, 2003","637.39","630.73","637.47","627.38","-","1.04%"
"Feb 26, 2003","630.80","631.74","636.00","629.19","-","-0.09%"
"Feb 25, 2003","631.39","627.55","633.72","626.55","-","0.60%"
"Feb 21, 2003","627.60","622.46","628.75","620.44","-","0.84%"
"Feb 20, 2003","622.40","614.61","624.99","614.08","-","1.26%"
"Feb 19, 2003","614.68","622.69","625.17","612.78","-","-1.32%"
"Feb 18, 2003","622.89","622.60","625.57","620.13","-","0.07%"
"Feb 17, 2003","622.48","617.85","625.58","617.85","-","0.81%"
"Feb 14, 2003","617.49","613.66","619.08","605.64","-","0.67%"
"Feb 13, 2003","613.36","611.90","616.46","605.96","-","0.21%"
"Feb 12, 2003","612.05","620.13","624.18","609.62","-","-1.29%"
"Feb 11, 2003","620.04","599.23","620.61","599.23","-","3.50%"
"Feb 10, 2003","599.07","586.75","599.37","586.57","-","2.11%"
"Feb 07, 2003","586.68","578.01","590.09","577.65","-","1.51%"
"Feb 06, 2003","577.98","582.88","584.67","577.62","-","-0.84%"
"Feb 05, 2003","582.86","580.04","583.01","576.58","-","0.47%"
"Feb 04, 2003","580.11","581.93","586.69","574.10","-","-0.30%"
"Feb 03, 2003","581.86","571.77","582.07","571.77","-","1.85%"
"Jan 31, 2003","571.27","577.14","577.14","568.48","-","-1.07%"
"Jan 30, 2003","577.45","563.84","577.77","563.69","-","2.48%"
"Jan 29, 2003","563.48","560.29","567.76","548.28","-","0.52%"
"Jan 28, 2003","560.56","555.79","560.69","552.78","-","0.93%"
"Jan 27, 2003","555.38","559.00","559.00","540.76","-","-0.65%"
"Jan 24, 2003","559.00","563.64","566.13","556.70","-","-0.76%"
"Jan 23, 2003","563.27","566.72","573.62","553.41","-","-0.58%"
"Jan 22, 2003","566.55","563.25","569.29","556.77","-","0.54%"
"Jan 21, 2003","563.52","586.84","590.76","561.83","-","-3.96%"
"Jan 20, 2003","586.78","584.66","589.46","582.85","-","0.35%"
"Jan 17, 2003","584.73","595.84","596.11","584.04","-","-1.89%"
"Jan 16, 2003","595.98","598.85","602.69","595.85","-","-0.50%"
"Jan 15, 2003","598.98","593.34","602.07","592.33","-","1.02%"
"Jan 14, 2003","592.94","596.17","598.84","591.81","-","-0.48%"
"Jan 13, 2003","595.79","596.72","602.03","593.71","-","-0.15%"
"Jan 10, 2003","596.66","597.56","605.37","593.53","-","-0.13%"
"Jan 09, 2003","597.46","582.41","597.47","582.13","-","2.49%"
"Jan 08, 2003","582.97","587.66","587.66","571.80","-","-0.83%"
"Jan 05, 2003","587.87","590.96","591.02","586.91","-","-0.51%"
"Jan 04, 2003","590.89","584.95","592.23","584.24","-","1.09%"
"Dec 31, 2002","584.52","585.47","586.93","581.06","-","0.30%"
"Dec 30, 2002","582.79","586.21","586.50","571.51","-","-0.68%"
"Dec 27, 2002","586.78","583.42","588.58","573.39","-","0.58%"
"Dec 26, 2002","583.38","582.92","585.00","579.67","-","0.10%"
"Dec 25, 2002","582.82","577.79","582.94","570.36","-","0.87%"
"Dec 24, 2002","577.77","582.78","584.61","577.03","-","-0.79%"
"Dec 23, 2002","582.40","583.15","586.41","575.11","-","-0.04%"
"Dec 20, 2002","582.65","582.36","583.75","575.50","-","0.08%"
"Dec 19, 2002","582.20","569.66","582.29","569.45","-","2.29%"
"Dec 18, 2002","569.14","577.09","580.81","567.67","-","-1.39%"
"Dec 17, 2002","577.19","566.56","578.14","566.56","-","1.94%"
"Dec 16, 2002","566.20","578.89","581.11","560.44","-","-2.17%"
"Dec 15, 2002","578.74","575.92","578.77","568.14","-","0.38%"
"Dec 11, 2002","576.55","583.19","585.05","571.82","-","-1.13%"
"Dec 10, 2002","583.13","593.06","594.40","582.78","-","-1.67%"
"Dec 09, 2002","593.04","589.75","596.62","581.10","-","0.55%"
"Dec 06, 2002","589.77","586.80","591.83","584.70","-","0.58%"
"Dec 05, 2002","586.38","584.92","590.37","584.63","-","0.29%"
"Dec 04, 2002","584.69","587.82","592.08","579.27","-","-0.56%"
"Dec 03, 2002","588.01","594.61","596.66","587.02","-","-1.20%"
"Dec 02, 2002","595.16","595.45","606.34","594.56","-","-0.03%"
"Nov 29, 2002","595.32","592.35","596.26","585.43","-","0.50%"
"Nov 28, 2002","592.35","585.56","592.67","583.17","-","1.27%"
"Nov 27, 2002","584.93","578.93","586.18","569.11","-","1.04%"
"Nov 26, 2002","578.89","594.86","596.64","578.76","-","-2.65%"
"Nov 25, 2002","594.67","583.81","594.71","583.81","-","1.87%"
"Nov 22, 2002","583.75","590.97","594.57","580.96","-","-1.13%"
"Nov 21, 2002","590.44","580.28","590.46","577.39","-","1.86%"
"Nov 20, 2002","579.65","582.23","586.78","578.13","-","-0.50%"
"Nov 19, 2002","582.55","589.82","590.30","579.22","-","-1.30%"
"Nov 18, 2002","590.23","587.69","601.92","587.69","-","0.47%"
"Nov 15, 2002","587.47","583.42","592.36","582.10","-","0.82%"
"Nov 14, 2002","582.70","583.99","584.13","576.78","-","-0.17%"
"Nov 13, 2002","583.69","578.47","587.59","578.47","-","0.92%"
"Nov 12, 2002","578.37","564.96","578.78","563.26","-","2.32%"
"Nov 11, 2002","565.24","558.64","565.28","554.81","-","1.11%"
"Nov 10, 2002","559.04","566.63","566.63","555.64","-","-1.41%"
"Nov 06, 2002","567.03","568.42","572.24","563.78","-","-0.12%"
"Nov 05, 2002","567.71","579.14","588.87","567.01","-","-2.03%"
"Nov 04, 2002","579.48","570.62","581.29","570.10","-","1.72%"
"Nov 01, 2002","569.70","565.09","573.63","560.31","-","0.75%"
"Oct 31, 2002","565.47","557.16","567.19","553.40","-","1.53%"
"Oct 30, 2002","556.97","538.64","557.01","536.28","-","3.46%"
"Oct 29, 2002","538.35","545.92","549.36","537.79","-","-1.44%"
"Oct 28, 2002","546.23","533.95","548.84","533.95","-","2.45%"
"Oct 25, 2002","533.15","526.31","533.33","524.33","-","1.14%"
"Oct 24, 2002","527.15","542.03","542.03","525.71","-","-2.90%"
"Oct 23, 2002","542.89","537.58","544.15","535.92","-","1.02%"
"Oct 22, 2002","537.41","544.09","547.87","535.14","-","-1.17%"
"Oct 21, 2002","543.78","538.12","545.15","533.08","-","1.08%"
"Oct 18, 2002","537.99","540.74","546.86","534.97","-","-0.42%"
"Oct 17, 2002","540.24","526.98","543.12","526.98","-","2.60%"
"Oct 16, 2002","526.56","525.56","530.66","521.53","-","0.09%"
"Oct 15, 2002","526.09","508.49","526.53","508.46","-","3.54%"
"Oct 14, 2002","508.11","511.77","515.20","505.11","-","-0.63%"
"Oct 11, 2002","511.33","511.84","517.94","511.04","-","0.03%"
"Oct 10, 2002","511.19","514.28","515.05","505.34","-","-0.71%"
"Oct 09, 2002","514.85","524.71","529.88","513.52","-","-1.81%"
"Oct 08, 2002","524.35","526.65","530.98","522.06","-","-0.52%"
"Oct 07, 2002","527.07","522.41","529.05","515.76","-","0.71%"
"Oct 04, 2002","523.35","520.19","526.36","517.55","-","0.61%"
"Oct 03, 2002","520.19","509.25","521.28","503.58","-","2.06%"
"Oct 02, 2002","509.67","501.78","515.32","501.78","-","1.82%"
"Oct 01, 2002","500.58","488.64","501.66","488.64","-","2.55%"
"Sep 30, 2002","488.11","508.16","509.25","487.92","-","-4.12%"
"Sep 27, 2002","509.07","516.03","516.68","506.68","-","-1.32%"
"Sep 26, 2002","515.88","509.09","519.65","508.36","-","1.43%"
"Sep 25, 2002","508.62","504.63","512.91","498.07","-","0.73%"
"Sep 24, 2002","504.95","485.59","504.95","485.48","-","3.96%"
"Sep 23, 2002","485.71","495.38","502.96","485.47","-","-2.04%"
"Sep 20, 2002","495.83","483.20","496.53","475.98","-","2.51%"
"Sep 19, 2002","483.70","486.55","492.35","476.38","-","-0.58%"
"Sep 18, 2002","486.54","497.96","498.11","483.20","-","-2.26%"
"Sep 17, 2002","497.81","504.97","515.58","497.80","-","-1.24%"
